,Make,Model,price,Doors,Riding Capacity,Overall Length (mm),Overall Width (mm),Overall Height (mm),Wheelbase (mm),Weight (kg),Maximum Power (kW),Displacement (cc),Bore (mm),Stroke (mm),Fuel Tank Equipment (L),year of launch,displacement-based class
2397,Subaru,Subaru Impreza Sport Wagon,1618000,5,5,4350,1690,1450,2520,1130,74,1597,879,658,50,1995,Subcompact
2398,Subaru,Subaru Impreza Sport Wagon,1998000,5,5,4405,1695,1465,2525,1330,114,1994,920,750,50,2001,mid-range
2399,Subaru,Subaru Impreza Sport Wagon,1486000,5,5,4350,1690,1440,2520,1110,85,1820,879,750,50,1999,mid-range
2400,Subaru,Subaru Impreza Sport Wagon,1591000,5,5,4350,1690,1440,2520,1150,88,1820,879,750,50,1996,mid-range
2401,Subaru,Subaru Impreza Sport Wagon,1456000,5,5,4405,1695,1465,2525,1210,74,1493,850,658,50,2000,Subcompact
2402,Subaru,Subaru Impreza Sport Wagon,1749000,5,5,4350,1690,1440,2520,1130,74,1597,879,658,50,1992,Subcompact
2403,Subaru,Subaru Impreza Sport Wagon,1492000,5,5,4350,1690,1440,2520,1110,74,1597,879,658,50,1994,Subcompact
2404,Subaru,Subaru Impreza XV,1953000,5,5,4430,1770,1520,2620,1330,81,1498,777,790,60,2010,Subcompact
2405,Subaru,Subaru Impreza Sport Wagon,1706000,5,5,4350,1690,1450,2520,1170,88,1820,879,750,50,1997,mid-range
2406,Subaru,Subaru Impreza Sport Wagon,2849000,5,5,4340,1690,1440,2520,1280,191,1994,920,750,60,1995,mid-range
2407,Subaru,Subaru Impreza Sport Wagon,1482000,5,5,4350,1690,1440,2520,1110,71,1493,850,658,50,1995,Subcompact
2408,Subaru,Subaru Impreza Sport Wagon,2522000,5,5,4340,1690,1440,2520,1320,177,1994,920,750,60,1996,mid-range
2409,Subaru,Subaru Impreza WRX,3198000,4,5,4405,1730,1435,2525,1430,206,1994,920,750,60,2000,mid-range
2410,Subaru,Subaru Impreza Sport Wagon,1711000,5,5,4350,1690,1450,2520,1170,74,1597,879,658,50,1995,Subcompact
2411,Subaru,Subaru Impreza Sport Wagon,1998000,5,5,4415,1695,1470,2525,1330,114,1994,920,750,50,2002,mid-range
2412,Subaru,Subaru Impreza Sport Wagon,2121000,5,5,4405,1695,1465,2525,1350,114,1994,920,750,50,2001,mid-range
2413,Subaru,Subaru Impreza WRX,2953000,4,5,4405,1730,1425,2540,1310,206,1994,920,750,60,2001,mid-range
2414,Subaru,Subaru Impreza Sport Wagon,1298000,5,5,4350,1690,1440,2520,1090,75,1493,850,658,50,1997,Subcompact
2415,Subaru,Subaru Impreza Sport Wagon,2518000,5,5,4340,1690,1440,2520,1280,162,1994,920,750,60,1994,mid-range
2416,Subaru,Subaru Impreza Sport Wagon,1486000,5,5,4350,1690,1440,2520,1110,85,1820,879,750,50,1998,mid-range
2417,Subaru,Subaru Impreza Sport Wagon,2858000,5,5,4340,1690,1440,2520,1250,184,1994,920,750,60,1994,mid-range
2418,Subaru,Subaru Impreza XV,1974000,5,5,4430,1770,1520,2620,1320,103,1994,920,750,60,2010,mid-range
2419,Subaru,Subaru Impreza Sport Wagon,1952000,5,5,4350,1690,1450,2520,1200,85,1820,879,750,50,1992,mid-range
2420,Subaru,Subaru Impreza Sport Wagon,1523000,5,5,4350,1690,1450,2520,1160,70,1493,850,658,50,1999,Subcompact
2421,Subaru,Subaru Impreza WRX,2995000,4,5,4405,1730,1435,2525,1430,206,1994,920,750,60,2002,mid-range
2422,Subaru,Subaru Impreza Sport Wagon,1759000,5,5,4350,1690,1450,2520,1220,85,1820,879,750,50,1999,mid-range
2423,Subaru,Subaru Impreza Sport Wagon,2233000,5,5,4410,1695,1475,2525,1340,114,1994,920,750,50,2002,mid-range
2424,Subaru,Subaru Impreza WRX,2536000,4,5,4405,1730,1435,2525,1380,184,1994,920,750,60,2001,mid-range
2425,Subaru,Subaru Impreza Sport Wagon,1977000,5,5,4350,1690,1450,2520,1160,85,1820,879,750,50,1992,mid-range
2426,Subaru,Subaru Impreza WRX,2383000,4,5,4405,1730,1435,2525,1340,184,1994,920,750,60,2000,mid-range
2427,Subaru,Subaru Impreza Sport Wagon,1563000,5,5,4350,1690,1450,2520,1130,74,1597,879,658,50,1994,Subcompact
2428,Subaru,Subaru Impreza Sport Wagon,1980000,5,5,4350,1690,1450,2520,1180,85,1820,879,750,50,1992,mid-range
2429,Subaru,Subaru Impreza Sport Wagon,1389000,5,5,4350,1690,1440,2520,1070,71,1493,850,658,50,1995,Subcompact
2430,Subaru,Subaru Impreza Sport Wagon,1992000,5,5,4340,1690,1450,2520,1200,85,1820,879,750,50,1994,mid-range
2431,Subaru,Subaru Impreza WRX,2895000,4,5,4405,1730,1435,2525,1430,206,1994,920,750,60,2001,mid-range
2432,Subaru,Subaru Impreza Sport Wagon,1370000,5,5,4350,1690,1440,2520,1070,75,1493,850,658,50,1996,Subcompact
2433,Subaru,Subaru Impreza Sport Wagon,1642000,5,5,4350,1690,1415,2520,1160,85,1820,879,750,50,1992,mid-range
2434,Subaru,Subaru Impreza Sport Wagon,1391000,5,5,4350,1690,1440,2520,1140,70,1493,850,658,50,1998,Subcompact
2435,Subaru,Subaru Impreza Sport Wagon,2919000,5,5,4350,1690,1440,2520,1310,206,1994,920,750,60,1998,mid-range
2436,Subaru,Subaru Impreza Sport Wagon,1792000,5,5,4350,1690,1450,2520,1200,85,1820,879,750,50,1994,mid-range
2437,Subaru,Subaru Impreza Sport Wagon,1613000,5,5,4350,1690,1440,2520,1100,74,1597,879,658,50,1994,Subcompact
2438,Subaru,Subaru Impreza WRX,3033000,4,5,4405,1730,1435,2525,1430,206,1994,920,750,60,2001,mid-range
2439,Subaru,Subaru Impreza Sport Wagon,1670000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2001,Subcompact
2440,Subaru,Subaru Impreza Sport Wagon,2546000,5,5,4350,1690,1440,2520,1330,177,1994,920,750,60,1999,mid-range
2441,Subaru,Subaru Impreza Sport Wagon,2049000,5,5,4350,1690,1450,2520,1260,114,1994,920,750,50,1998,mid-range
2442,Subaru,Subaru Impreza WRX,2453000,4,5,4405,1730,1435,2525,1350,184,1994,920,750,60,2001,mid-range
2443,Subaru,Subaru Impreza Sport Wagon,1799000,5,5,4350,1690,1450,2520,1210,88,1820,879,750,50,1996,mid-range
2444,Subaru,Subaru Impreza Sport Wagon,1638000,5,5,4405,1695,1465,2525,1230,74,1493,850,658,50,2002,Subcompact
2445,Subaru,Subaru Impreza Sport Wagon,1220000,5,5,4405,1695,1465,2525,1200,74,1493,850,658,50,2001,Subcompact
2446,Subaru,Subaru Impreza Sport Wagon,1618000,5,5,4405,1695,1465,2525,1210,74,1493,850,658,50,2001,Subcompact
2447,Subaru,Subaru Impreza Sport Wagon,1956000,5,5,4350,1690,1450,2520,1240,114,1994,920,750,50,1998,mid-range
2448,Subaru,Subaru Impreza Sport Wagon,2759000,5,5,4340,1690,1440,2520,1280,191,1994,920,750,60,1995,mid-range
2449,Subaru,Subaru Impreza Sport Wagon,1749000,5,5,4350,1690,1440,2520,1130,74,1597,879,658,50,1994,Subcompact
2450,Subaru,Subaru Impreza Sport Wagon,1763000,5,5,4405,1695,1465,2525,1290,74,1493,850,658,50,2001,Subcompact
2451,Subaru,Subaru Impreza Sport Wagon,1599000,5,5,4350,1690,1450,2520,1130,74,1597,879,658,50,1994,Subcompact
2452,Subaru,Subaru Impreza Sport Wagon,2121000,5,5,4405,1695,1465,2525,1340,114,1994,920,750,50,2000,mid-range
2453,Subaru,Subaru Impreza Sport Wagon,1759000,5,5,4350,1690,1450,2520,1220,85,1820,879,750,50,1998,mid-range
2454,Subaru,Subaru Impreza Sport Wagon,1545000,5,5,4405,1695,1465,2525,1200,74,1493,850,658,50,2002,Subcompact
2455,Subaru,Subaru Impreza Sport Wagon,1492000,5,5,4350,1690,1435,2520,1140,70,1493,850,658,50,2000,Subcompact
2456,Subaru,Subaru Impreza WRX,2968000,4,5,4405,1730,1435,2525,1380,206,1994,920,750,60,2000,mid-range
2457,Subaru,Subaru Impreza Sport Wagon,2539000,5,5,4340,1690,1440,2520,1320,184,1994,920,750,60,1997,mid-range
2458,Subaru,Subaru Impreza WRX,2713000,4,5,4405,1730,1425,2540,1290,206,1994,920,750,50,2001,mid-range
2459,Subaru,Subaru Impreza Sport Wagon,2919000,5,5,4350,1690,1440,2520,1310,206,1994,920,750,60,1999,mid-range
2460,Subaru,Subaru Impreza Sport Wagon,1579000,5,5,4350,1690,1445,2520,1160,70,1493,850,658,50,1999,Subcompact
2461,Subaru,Subaru Impreza Sport Wagon,1391000,5,5,4350,1690,1440,2520,1130,75,1493,850,658,50,1997,Subcompact
2462,Subaru,Subaru Impreza Sport Wagon,2816000,5,5,4410,1695,1470,2525,1430,184,1994,920,750,60,2002,mid-range
2463,Subaru,Subaru Impreza Sport Wagon,2423000,5,5,4350,1690,1440,2520,1300,177,1994,920,750,60,1999,mid-range
2464,Subaru,Subaru Impreza Sport Wagon,1579000,5,5,4350,1690,1445,2520,1160,70,1493,850,658,50,2000,Subcompact
2465,Subaru,Subaru Impreza Sport Wagon,1705000,5,5,4405,1695,1465,2525,1240,74,1493,850,658,50,2001,Subcompact
2466,Subaru,Subaru Impreza Sport Wagon,1798000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2001,Subcompact
2467,Subaru,Subaru Impreza Sport Wagon,2413000,5,5,4340,1690,1440,2520,1290,184,1994,920,750,60,1997,mid-range
2468,Subaru,Subaru Impreza Sport Wagon,2073000,5,5,4350,1690,1450,2520,1210,85,1820,879,750,50,1992,mid-range
2469,Subaru,Subaru Impreza Sport Wagon,1799000,5,5,4350,1690,1450,2520,1210,88,1820,879,750,50,1997,mid-range
2470,Subaru,Subaru Impreza Sport Wagon,1977000,5,5,4350,1690,1450,2520,1160,85,1820,879,750,50,1994,mid-range
2471,Subaru,Subaru Impreza Sport Wagon,2368000,5,5,4415,1695,1455,2525,1380,184,1994,920,750,60,2002,mid-range
2472,Subaru,Subaru Impreza Sport Wagon,1616000,5,5,4350,1690,1450,2520,1200,70,1493,850,658,50,1998,Subcompact
2473,Subaru,Subaru Impreza Sport Wagon,1753000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2000,Subcompact
2474,Subaru,Subaru Impreza Sport Wagon,2720000,5,5,4405,1695,1460,2525,1440,206,1994,920,750,60,2001,mid-range
2475,Subaru,Subaru Impreza Sport Wagon,1583000,5,5,4405,1695,1465,2525,1230,74,1493,850,658,50,2001,Subcompact
2476,Subaru,Subaru Impreza Sport Wagon,1498000,5,5,4350,1690,1440,2520,1100,88,1820,879,750,50,1997,mid-range
2477,Subaru,Subaru Impreza Sport Wagon,2899000,5,5,4340,1690,1440,2520,1300,206,1994,920,750,60,1997,mid-range
2478,Subaru,Subaru Impreza Sport Wagon,1771000,5,5,4415,1695,1470,2525,1290,74,1493,850,658,50,2003,Subcompact
2479,Subaru,Subaru Impreza Sport Wagon,1492000,5,5,4350,1690,1435,2520,1140,70,1493,850,658,50,1999,Subcompact
2480,Subaru,Subaru Impreza Sport Wagon,1656000,5,5,4350,1690,1440,2520,1070,74,1597,879,658,50,1992,Subcompact
2481,Subaru,Subaru Impreza Sport Wagon,2546000,5,5,4350,1690,1440,2520,1330,177,1994,920,750,60,1998,mid-range
2482,Subaru,Subaru Impreza Sport Wagon,1536000,5,5,4365,1690,1405,2520,1140,70,1493,850,658,50,1998,Subcompact
2483,Subaru,Subaru Impreza Sport Wagon,1463000,5,5,4350,1690,1440,2520,1110,75,1493,850,658,50,1996,Subcompact
2484,Subaru,Subaru Impreza Sport Wagon,1490000,5,5,4405,1695,1465,2525,1200,74,1493,850,658,50,2001,Subcompact
2485,Subaru,Subaru Impreza Sport Wagon,1399000,5,5,4350,1690,1435,2520,1100,70,1493,850,658,50,1999,Subcompact
2486,Subaru,Subaru Impreza Sport Wagon,1591000,5,5,4350,1690,1440,2520,1160,88,1820,879,750,50,1997,mid-range
2487,Subaru,Subaru Impreza Sport Wagon,2522000,5,5,4340,1690,1440,2520,1300,162,1994,920,750,60,1994,mid-range
2488,Subaru,Subaru Impreza Sport Wagon,1583000,5,5,4405,1695,1465,2525,1230,74,1493,850,658,50,2001,Subcompact
2489,Subaru,Subaru Impreza Sport Wagon,1706000,5,5,4350,1690,1450,2520,1170,88,1820,879,750,50,1996,mid-range
2490,Subaru,Subaru Impreza WRX,3600000,4,5,4405,1730,1425,2540,1330,235,1994,920,750,50,2002,mid-range
2491,Subaru,Subaru Impreza Sport Wagon,1525000,5,5,4405,1695,1465,2525,1180,74,1493,850,658,50,2001,Subcompact
2492,Subaru,Subaru Impreza Sport Wagon,1313000,5,5,4405,1695,1465,2525,1230,74,1493,850,658,50,2001,Subcompact
2493,Subaru,Subaru Impreza Sport Wagon,1493000,5,5,4405,1695,1465,2525,1290,74,1493,850,658,50,2001,Subcompact
2494,Subaru,Subaru Impreza Sport Wagon,1421000,5,5,4415,1695,1465,2525,1230,74,1493,850,658,50,2003,Subcompact
2495,Subaru,Subaru Impreza Sport Wagon,1356000,5,5,4405,1695,1465,2525,1210,74,1493,850,658,50,2001,Subcompact
2496,Subaru,Subaru Impreza Sport Wagon,1906000,5,5,4340,1690,1450,2520,1180,99,1994,920,750,50,1996,mid-range
2497,Subaru,Subaru Impreza WRX,2383000,4,5,4405,1730,1435,2525,1350,184,1994,920,750,60,2001,mid-range
2498,Subaru,Subaru Impreza Sport Wagon,1656000,5,5,4350,1690,1450,2520,1170,74,1597,879,658,50,1994,Subcompact
2499,Subaru,Subaru Impreza Sport Wagon,1859000,5,5,4350,1690,1450,2520,1160,85,1820,879,750,50,1994,mid-range
2500,Subaru,Subaru Impreza Sport Wagon,2423000,5,5,4350,1690,1440,2520,1300,177,1994,920,750,60,1998,mid-range
2501,Subaru,Subaru Impreza Sport Wagon,1859000,5,5,4350,1690,1450,2520,1160,85,1820,879,750,50,1992,mid-range
2502,Subaru,Subaru Impreza Sport Wagon,1263000,5,5,4405,1695,1465,2525,1180,74,1493,850,658,50,2001,Subcompact
2503,Subaru,Subaru Impreza XV,1785000,5,5,4430,1770,1520,2620,1270,81,1498,777,790,60,2010,Subcompact
2504,Subaru,Subaru Impreza Sport Wagon,2495000,5,5,4340,1690,1440,2520,1250,162,1994,920,750,60,1993,mid-range
2505,Subaru,Subaru Impreza Sport Wagon,1906000,5,5,4340,1690,1450,2520,1180,99,1994,920,750,50,1997,mid-range
2506,Subaru,Subaru Impreza Sport Wagon,2501000,5,5,4405,1695,1460,2525,1400,184,1994,920,750,60,2000,mid-range
2507,Subaru,Subaru Impreza Sport Wagon,1591000,5,5,4350,1690,1440,2520,1160,88,1820,879,750,50,1998,mid-range
2508,Subaru,Subaru Impreza Sport Wagon,2501000,5,5,4405,1695,1460,2525,1410,184,1994,920,750,60,2001,mid-range
2509,Subaru,Subaru Impreza Sport Wagon,1599000,5,5,4350,1690,1450,2520,1150,75,1493,850,658,50,1997,Subcompact
2510,Subaru,Subaru Impreza Sport Wagon,1356000,5,5,4405,1695,1465,2525,1230,74,1493,850,658,50,2001,Subcompact
2511,Subaru,Subaru Impreza Sport Wagon,1998000,5,5,4415,1695,1470,2525,1330,114,1994,920,750,50,2003,mid-range
2512,Subaru,Subaru Impreza Sport Wagon,1427000,5,5,4350,1690,1440,2520,1110,71,1493,850,658,50,1994,Subcompact
2513,Subaru,Subaru Impreza Sport Wagon,1523000,5,5,4350,1690,1450,2520,1160,70,1493,850,658,50,1998,Subcompact
2514,Subaru,Subaru Impreza Sport Wagon,1952000,5,5,4350,1690,1450,2520,1200,85,1820,879,750,50,1994,mid-range
2515,Subaru,Subaru Impreza Sport Wagon,2399000,5,5,4340,1690,1440,2520,1290,177,1994,920,750,60,1996,mid-range
2516,Subaru,Subaru Impreza Sport Wagon,1580000,5,5,4350,1690,1450,2520,1150,75,1493,850,658,50,1996,Subcompact
2517,Subaru,Subaru Impreza Sport Wagon,1678000,5,5,4415,1695,1470,2525,1260,74,1493,850,658,50,2003,Subcompact
2518,Subaru,Subaru Impreza Sport Wagon,1656000,5,5,4350,1690,1440,2520,1070,74,1597,879,658,50,1994,Subcompact
2519,Subaru,Subaru Impreza Sport Wagon,2348000,5,5,4415,1695,1455,2525,1380,184,1994,920,750,60,2003,mid-range
2520,Subaru,Subaru Impreza Sport Wagon,1636000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2000,Subcompact
2521,Subaru,Subaru Impreza Sport Wagon,2885000,5,5,4340,1690,1440,2520,1300,206,1994,920,750,60,1996,mid-range
2522,Subaru,Subaru Impreza Sport Wagon,1899000,5,5,4340,1690,1450,2520,1160,85,1820,879,750,50,1994,mid-range
2523,Subaru,Subaru Impreza WRX,3068000,4,5,4405,1730,1435,2525,1400,206,1994,920,750,60,2000,mid-range
2524,Subaru,Subaru Impreza Sport Wagon,1536000,5,5,4405,1695,1465,2525,1290,74,1493,850,658,50,2001,Subcompact
2525,Subaru,Subaru Impreza XV,1837500,5,5,4430,1770,1520,2620,1300,81,1498,777,790,60,2010,Subcompact
2526,Subaru,Subaru Impreza Sport Wagon,1601000,5,5,4415,1695,1465,2525,1290,74,1493,850,658,50,2003,Subcompact
2527,Subaru,Subaru Impreza Sport Wagon,1490000,5,5,4415,1695,1470,2525,1200,74,1493,850,658,50,2002,Subcompact
2528,Subaru,Subaru Impreza Sport Wagon,1980000,5,5,4350,1690,1450,2520,1180,85,1820,879,750,50,1994,mid-range
2529,Subaru,Subaru Impreza Sport Wagon,1436000,5,5,4350,1690,1440,2520,1140,70,1493,850,658,50,1999,Subcompact
2530,Subaru,Subaru Impreza XV,2005500,5,5,4430,1770,1520,2620,1360,81,1498,777,790,60,2010,Subcompact
2531,Subaru,Subaru Impreza Sport Wagon,2618000,5,5,4340,1690,1440,2520,1280,162,1994,920,750,60,1993,mid-range
2532,Subaru,Subaru Impreza WRX,2596000,4,5,4405,1730,1435,2525,1380,184,1994,920,750,60,2001,mid-range
2533,Subaru,Subaru Impreza Sport Wagon,1763000,5,5,4405,1695,1465,2525,1290,74,1493,850,658,50,2001,Subcompact
2534,Subaru,Subaru Impreza Sport Wagon,1670000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2001,Subcompact
2535,Subaru,Subaru Impreza Sport Wagon,1536000,5,5,4365,1690,1405,2520,1140,70,1493,850,658,50,1999,Subcompact
2536,Subaru,Subaru Impreza Sport Wagon,2070000,5,5,4350,1690,1450,2520,1200,85,1820,879,750,50,1992,mid-range
2537,Subaru,Subaru Impreza Sport Wagon,1672000,5,5,4350,1690,1445,2520,1200,70,1493,850,658,50,1999,Subcompact
2538,Subaru,Subaru Impreza Sport Wagon,2028000,5,5,4410,1695,1475,2525,1300,74,1493,850,658,50,2002,Subcompact
2539,Subaru,Subaru Impreza Sport Wagon,1616000,5,5,4350,1690,1450,2520,1190,75,1493,850,658,50,1997,Subcompact
2540,Subaru,Subaru Impreza Sport Wagon,1443000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2001,Subcompact
2541,Subaru,Subaru Impreza Sport Wagon,1716000,5,5,4365,1690,1415,2520,1200,70,1493,850,658,50,1999,Subcompact
2542,Subaru,Subaru Impreza Sport Wagon,2049000,5,5,4350,1690,1450,2520,1260,114,1994,920,750,50,1999,mid-range
2543,Subaru,Subaru Impreza Sport Wagon,1399000,5,5,4350,1690,1440,2520,1070,74,1597,879,658,50,1994,Subcompact
2544,Subaru,Subaru Impreza Sport Wagon,1198000,5,5,4415,1695,1465,2525,1200,74,1493,850,658,50,2002,Subcompact
2545,Subaru,Subaru Impreza Sport Wagon,2472000,5,5,4595,1690,1470,2520,1340,162,1994,920,750,60,1995,mid-range
2546,Subaru,Subaru Impreza Sport Wagon,1673000,5,5,4350,1690,1450,2520,1190,75,1493,850,658,50,1996,Subcompact
2547,Subaru,Subaru Impreza Sport Wagon,1399000,5,5,4350,1690,1435,2520,1100,70,1493,850,658,50,1999,Subcompact
2548,Subaru,Subaru Impreza Sport Wagon,1400000,5,5,4405,1695,1465,2525,1260,74,1493,850,658,50,2001,Subcompact
2549,Subaru,Subaru Impreza Sport Wagon,1672000,5,5,4350,1690,1445,2520,1200,70,1493,850,658,50,1999,Subcompact
2550,Subaru,Subaru Impreza Sport Wagon,1699000,5,5,4350,1690,1450,2520,1160,85,1820,879,750,50,1994,mid-range
2551,Suzuki,Suzuki KEI,965000,3,4,3395,1475,1550,2360,750,44,657,650,660,30,1998,mini
2552,Suzuki,Suzuki KEI Sport,1310000,5,4,3395,1475,1535,2360,800,47,658,680,604,30,2000,mini
2553,Suzuki,Suzuki KEI Works,1339000,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2002,mini
2554,Suzuki,Suzuki KEI,1310000,5,4,3395,1475,1595,2360,800,47,658,680,604,30,1999,mini
2555,Suzuki,Suzuki KEI Sport,1098000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2002,mini
2556,Suzuki,Suzuki KEI,1115000,3,4,3395,1475,1595,2360,760,44,657,650,660,30,1998,mini
2557,Suzuki,Suzuki Kizashi,2997750,4,5,4650,1820,1480,2700,1560,138,2393,920,900,63,2009,mid-range
2558,Suzuki,Suzuki KEI,1138000,5,4,3395,1475,1545,2360,750,47,658,680,604,30,1999,mini
2559,Suzuki,Suzuki KEI,1053000,3,4,3395,1475,1545,2360,720,44,657,650,660,30,1998,mini
2560,Suzuki,Suzuki Kizashi,2867400,4,5,4650,1820,1480,2700,1490,138,2393,920,900,63,2014,mid-range
2561,Suzuki,Suzuki KEI Works,1242000,5,4,3395,1475,1530,2360,780,47,658,680,604,30,2003,mini
2562,Suzuki,Suzuki KEI Works,1484700,5,4,3395,1475,1535,2360,830,47,658,680,604,30,2004,mini
2563,Suzuki,Suzuki KEI Sport,1198000,5,4,3395,1475,1530,2360,780,44,657,650,660,30,2000,mini
2564,Suzuki,Suzuki KEI,1155000,5,4,3395,1475,1595,2360,790,44,657,650,660,30,1999,mini
2565,Suzuki,Suzuki KEI Sport,1305000,5,4,3395,1475,1535,2360,820,44,657,650,660,30,2000,mini
2566,Suzuki,Suzuki KEI,1255000,5,4,3395,1475,1595,2360,790,47,658,680,604,30,1999,mini
2567,Suzuki,Suzuki KEI Works,1365000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2007,mini
2568,Suzuki,Suzuki KEI,1008000,5,4,3395,1475,1545,2360,770,44,657,650,660,30,1999,mini
2569,Suzuki,Suzuki KEI,1020000,3,4,3395,1475,1550,2360,760,44,657,650,660,30,1998,mini
2570,Suzuki,Suzuki KEI,1268000,5,4,3395,1475,1545,2360,770,47,658,680,604,30,1999,mini
2571,Suzuki,Suzuki KEI Works,1409100,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2007,mini
2572,Suzuki,Suzuki KEI Works,1405950,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2006,mini
2573,Suzuki,Suzuki KEI,1215000,3,4,3395,1475,1595,2360,790,44,657,650,660,30,1999,mini
2574,Suzuki,Suzuki KEI,1098000,3,4,3395,1475,1545,2360,710,47,658,680,604,30,1998,mini
2575,Suzuki,Suzuki KEI Works,1297000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2003,mini
2576,Suzuki,Suzuki KEI Works,1405950,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2004,mini
2577,Suzuki,Suzuki KEI,1180000,5,4,3395,1475,1595,2360,800,44,657,650,660,30,1999,mini
2578,Suzuki,Suzuki Kizashi,2867400,4,5,4650,1820,1480,2700,1490,138,2393,920,900,63,2015,mid-range
2579,Suzuki,Suzuki KEI,1105000,5,4,3395,1475,1550,2360,810,44,657,650,660,30,1999,mini
2580,Suzuki,Suzuki KEI Sport,1339000,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2001,mini
2581,Suzuki,Suzuki Kizashi,3083400,4,5,4650,1820,1480,2700,1560,138,2393,920,900,63,2014,mid-range
2582,Suzuki,Suzuki KEI,923000,3,4,3395,1475,1545,2360,710,44,657,650,660,30,1998,mini
2583,Suzuki,Suzuki KEI,1330000,5,4,3395,1475,1595,2360,800,47,658,680,604,30,1999,mini
2584,Suzuki,Suzuki KEI Works,1365000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2008,mini
2585,Suzuki,Suzuki KEI Works,1484700,5,4,3395,1475,1535,2360,830,47,658,680,604,30,2006,mini
2586,Suzuki,Suzuki KEI Works,1304100,5,4,3395,1475,1530,2360,780,47,658,680,604,30,2006,mini
2587,Suzuki,Suzuki KEI Works,1339000,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2003,mini
2588,Suzuki,Suzuki Kizashi,2787750,4,5,4650,1820,1480,2700,1490,138,2393,920,900,63,2009,mid-range
2589,Suzuki,Suzuki KEI Sport,1098000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2001,mini
2590,Suzuki,Suzuki KEI Sport,1297000,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2001,mini
2591,Suzuki,Suzuki KEI Works,1414000,5,4,3395,1475,1535,2360,830,47,658,680,604,30,2003,mini
2592,Suzuki,Suzuki KEI Sport,1278000,5,4,3395,1475,1530,2360,780,47,658,680,604,30,2001,mini
2593,Suzuki,Suzuki KEI Sport,1123000,5,4,3395,1475,1530,2360,760,44,657,650,660,30,2000,mini
2594,Suzuki,Suzuki KEI,1153000,3,4,3395,1475,1545,2360,720,44,657,650,660,30,1999,mini
2595,Suzuki,Suzuki KEI Works,1307250,5,4,3395,1475,1530,2360,780,47,658,680,604,30,2007,mini
2596,Suzuki,Suzuki KEI Works,1361850,5,4,3395,1475,1530,2360,790,47,658,680,604,30,2004,mini
2597,Suzuki,Suzuki KEI Works,1487850,5,4,3395,1475,1535,2360,830,47,658,680,604,30,2008,mini
2598,Suzuki,Suzuki KEI Works,1409100,5,4,3395,1475,1535,2360,820,47,658,680,604,30,2008,mini
2599,Suzuki,Suzuki KEI Sport,1230000,5,4,3395,1475,1535,2360,800,44,657,650,660,30,2000,mini
2600,Suzuki,Suzuki KEI Sport,1222000,5,4,3395,1475,1530,2360,780,47,658,680,604,30,2001,mini
2601,Suzuki,Suzuki KEI,1030000,5,4,3395,1475,1550,2360,790,44,657,650,660,30,1999,mini
2602,Suzuki,Suzuki KEI,1150000,5,4,3395,1475,1550,2360,820,44,657,650,660,30,1999,mini
2603,Suzuki,Suzuki Kizashi,3083400,4,5,4650,1820,1480,2700,1560,138,2393,920,900,63,2015,mid-range
2604,Suzuki,Suzuki KEI Sport,1385000,5,4,3395,1475,1535,2360,810,47,658,680,604,30,2000,mini
2605,Suzuki,Suzuki KEI,1138000,5,4,3395,1475,1545,2360,780,44,657,650,660,30,1999,mini
